,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
315,0.556,0.866,7,-4.615,1,0.103,0.0899,0.0,0.108,0.205,127.992,audio_features,4ztZvwTxlsMC6HjqvLG63u,spotify:track:4ztZvwTxlsMC6HjqvLG63u,https://api.spotify.com/v1/tracks/4ztZvwTxlsMC6HjqvLG63u,https://api.spotify.com/v1/audio-analysis/4ztZvwTxlsMC6HjqvLG63u,346875,4
316,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,0FDzzruyVECATHXKHFs9eJ,spotify:track:0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,267867,4
317,0.42,0.969,1,-3.139,1,0.0581,2.84e-05,0.00861,0.379,0.182,174.038,audio_features,4Y2glvLjQGOb4dXnwm1hQf,spotify:track:4Y2glvLjQGOb4dXnwm1hQf,https://api.spotify.com/v1/tracks/4Y2glvLjQGOb4dXnwm1hQf,https://api.spotify.com/v1/audio-analysis/4Y2glvLjQGOb4dXnwm1hQf,252787,4
318,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
319,0.612,0.666,0,-6.276,1,0.0363,0.0237,0.0,0.662,0.788,148.064,audio_features,3D8fT4ExPoHvW6clW9nYLp,spotify:track:3D8fT4ExPoHvW6clW9nYLp,https://api.spotify.com/v1/tracks/3D8fT4ExPoHvW6clW9nYLp,https://api.spotify.com/v1/audio-analysis/3D8fT4ExPoHvW6clW9nYLp,275293,4
320,0.551,0.715,6,-7.442,0,0.0338,0.0724,0.0,0.145,0.414,139.966,audio_features,5FUkeL8EMmVQ8uuArVWSc0,spotify:track:5FUkeL8EMmVQ8uuArVWSc0,https://api.spotify.com/v1/tracks/5FUkeL8EMmVQ8uuArVWSc0,https://api.spotify.com/v1/audio-analysis/5FUkeL8EMmVQ8uuArVWSc0,225547,4
321,0.721,0.675,7,-8.22,1,0.122,0.00581,0.000839,0.139,0.247,86.997,audio_features,7LcqhoHYwrCN0PydCtAjqI,spotify:track:7LcqhoHYwrCN0PydCtAjqI,https://api.spotify.com/v1/tracks/7LcqhoHYwrCN0PydCtAjqI,https://api.spotify.com/v1/audio-analysis/7LcqhoHYwrCN0PydCtAjqI,221227,4
322,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,audio_features,3DNRdudZ2SstnDCVKFdXxG,spotify:track:3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG,https://api.spotify.com/v1/audio-analysis/3DNRdudZ2SstnDCVKFdXxG,315427,3
323,0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,audio_features,3zLTPuucd3e6TxZnu2dlVS,spotify:track:3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/tracks/3zLTPuucd3e6TxZnu2dlVS,https://api.spotify.com/v1/audio-analysis/3zLTPuucd3e6TxZnu2dlVS,212067,3
324,0.343,0.0669,7,-27.986,1,0.0502,0.976,0.954,0.124,0.575,91.273,audio_features,3saT4zKwbg8AIcQpTjjSSE,spotify:track:3saT4zKwbg8AIcQpTjjSSE,https://api.spotify.com/v1/tracks/3saT4zKwbg8AIcQpTjjSSE,https://api.spotify.com/v1/audio-analysis/3saT4zKwbg8AIcQpTjjSSE,126280,4
325,0.302,0.229,0,-16.052,1,0.0459,0.982,0.935,0.145,0.126,140.33,audio_features,7bnSPZQTtPIJ3JBy9bJTSE,spotify:track:7bnSPZQTtPIJ3JBy9bJTSE,https://api.spotify.com/v1/tracks/7bnSPZQTtPIJ3JBy9bJTSE,https://api.spotify.com/v1/audio-analysis/7bnSPZQTtPIJ3JBy9bJTSE,622359,3
326,0.259,0.306,7,-18.327,1,0.0503,0.976,0.858,0.362,0.0397,140.926,audio_features,2C1MF4Aor79JEg2TrtT4BF,spotify:track:2C1MF4Aor79JEg2TrtT4BF,https://api.spotify.com/v1/tracks/2C1MF4Aor79JEg2TrtT4BF,https://api.spotify.com/v1/audio-analysis/2C1MF4Aor79JEg2TrtT4BF,662944,3
327,0.297,0.207,0,-15.087,1,0.0384,0.989,0.874,0.363,0.0749,97.961,audio_features,5ZuSsMEe8wKFzpbZBfCocX,spotify:track:5ZuSsMEe8wKFzpbZBfCocX,https://api.spotify.com/v1/tracks/5ZuSsMEe8wKFzpbZBfCocX,https://api.spotify.com/v1/audio-analysis/5ZuSsMEe8wKFzpbZBfCocX,767800,4
328,0.363,0.294,3,-17.782,1,0.0549,0.979,0.754,0.395,0.0738,136.905,audio_features,4TZc4PCi7987q2Bthg18XU,spotify:track:4TZc4PCi7987q2Bthg18XU,https://api.spotify.com/v1/tracks/4TZc4PCi7987q2Bthg18XU,https://api.spotify.com/v1/audio-analysis/4TZc4PCi7987q2Bthg18XU,595426,4
329,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,audio_features,2KH16WveTQWT6KOG9Rg6e2,spotify:track:2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,245640,4
330,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4
331,0.394,0.185,0,-9.937,1,0.0289,0.841,0.461,0.31,0.375,81.214,audio_features,7GTPZgCYoRP74J8sqAGy0y,spotify:track:7GTPZgCYoRP74J8sqAGy0y,https://api.spotify.com/v1/tracks/7GTPZgCYoRP74J8sqAGy0y,https://api.spotify.com/v1/audio-analysis/7GTPZgCYoRP74J8sqAGy0y,144625,4
332,0.42,0.824,9,-5.953,1,0.111,0.000649,0.257,0.372,0.215,171.965,audio_features,7sCKcFMnfawXcekVZyZrPN,spotify:track:7sCKcFMnfawXcekVZyZrPN,https://api.spotify.com/v1/tracks/7sCKcFMnfawXcekVZyZrPN,https://api.spotify.com/v1/audio-analysis/7sCKcFMnfawXcekVZyZrPN,276987,4
333,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
334,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,audio_features,45hOioMDJktr86iKDHC8gr,spotify:track:45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/tracks/45hOioMDJktr86iKDHC8gr,https://api.spotify.com/v1/audio-analysis/45hOioMDJktr86iKDHC8gr,216600,4
335,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0.0,0.358,0.484,149.937,audio_features,00Mb3DuaIH1kjrwOku9CGU,spotify:track:00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,https://api.spotify.com/v1/audio-analysis/00Mb3DuaIH1kjrwOku9CGU,204000,4
336,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,audio_features,20I6sIOMTCkB6w7ryavxtO,spotify:track:20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO,193400,4
337,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,audio_features,6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,https://api.spotify.com/v1/audio-analysis/6epn3r7S14KUqlReYr77hA,214240,4
338,0.719,0.632,7,-9.849,1,0.0602,0.000377,0.855,0.0362,0.934,119.987,audio_features,1J03Vp93ybKIxfzYI4YJtL,spotify:track:1J03Vp93ybKIxfzYI4YJtL,https://api.spotify.com/v1/tracks/1J03Vp93ybKIxfzYI4YJtL,https://api.spotify.com/v1/audio-analysis/1J03Vp93ybKIxfzYI4YJtL,156000,4
339,0.712,0.807,8,-6.373,1,0.0292,0.000793,0.115,0.293,0.64,119.976,audio_features,60KbvwQPIv8soov3wzbySK,spotify:track:60KbvwQPIv8soov3wzbySK,https://api.spotify.com/v1/tracks/60KbvwQPIv8soov3wzbySK,https://api.spotify.com/v1/audio-analysis/60KbvwQPIv8soov3wzbySK,234935,4
340,0.72,0.751,11,-4.484,0,0.0462,0.0113,0.0,0.353,0.599,128.017,audio_features,1r299qCKBLgUS9XJ9m1kEx,spotify:track:1r299qCKBLgUS9XJ9m1kEx,https://api.spotify.com/v1/tracks/1r299qCKBLgUS9XJ9m1kEx,https://api.spotify.com/v1/audio-analysis/1r299qCKBLgUS9XJ9m1kEx,202640,4
341,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059,audio_features,5qII2n90lVdPDcgXEEVHNy,spotify:track:5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/tracks/5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/audio-analysis/5qII2n90lVdPDcgXEEVHNy,244880,4
342,0.627,0.914,6,-7.494,1,0.0769,0.0627,0.0,0.147,0.627,91.891,audio_features,24SUWisv2lYQiB3bVpE1sn,spotify:track:24SUWisv2lYQiB3bVpE1sn,https://api.spotify.com/v1/tracks/24SUWisv2lYQiB3bVpE1sn,https://api.spotify.com/v1/audio-analysis/24SUWisv2lYQiB3bVpE1sn,227840,4
343,0.42,0.831,11,-6.757,0,0.0354,0.00665,0.0,0.249,0.384,91.016,audio_features,0KH0Ox65pRJ4F2kCDrm3gt,spotify:track:0KH0Ox65pRJ4F2kCDrm3gt,https://api.spotify.com/v1/tracks/0KH0Ox65pRJ4F2kCDrm3gt,https://api.spotify.com/v1/audio-analysis/0KH0Ox65pRJ4F2kCDrm3gt,285640,4
344,0.482,0.962,6,-5.229,0,0.0529,0.000102,0.00629,0.165,0.606,95.014,audio_features,4T4ITq1qhHz0BXwPtHYUVK,spotify:track:4T4ITq1qhHz0BXwPtHYUVK,https://api.spotify.com/v1/tracks/4T4ITq1qhHz0BXwPtHYUVK,https://api.spotify.com/v1/audio-analysis/4T4ITq1qhHz0BXwPtHYUVK,276193,4
345,0.473,0.59,0,-9.501,1,0.0434,0.153,0.368,0.588,0.0681,119.877,audio_features,2ATzLhc8DZNYM2kjpnb8F8,spotify:track:2ATzLhc8DZNYM2kjpnb8F8,https://api.spotify.com/v1/tracks/2ATzLhc8DZNYM2kjpnb8F8,https://api.spotify.com/v1/audio-analysis/2ATzLhc8DZNYM2kjpnb8F8,159387,4
346,0.255,0.941,6,-5.385,0,0.0874,0.000158,0.00573,0.176,0.461,119.994,audio_features,3Pv2hxfACvClA6ufdOEbYQ,spotify:track:3Pv2hxfACvClA6ufdOEbYQ,https://api.spotify.com/v1/tracks/3Pv2hxfACvClA6ufdOEbYQ,https://api.spotify.com/v1/audio-analysis/3Pv2hxfACvClA6ufdOEbYQ,386080,4
347,0.202,0.545,9,-7.91,0,0.0331,0.165,0.00483,0.133,0.111,180.159,audio_features,71TLx5g6SQvxJVlgVV1nSQ,spotify:track:71TLx5g6SQvxJVlgVV1nSQ,https://api.spotify.com/v1/tracks/71TLx5g6SQvxJVlgVV1nSQ,https://api.spotify.com/v1/audio-analysis/71TLx5g6SQvxJVlgVV1nSQ,428040,3
348,0.336,0.92,4,-5.872,1,0.0983,0.000101,0.0145,0.111,0.285,160.23,audio_features,0wFMaHtHKDGyeTXsnzanOy,spotify:track:0wFMaHtHKDGyeTXsnzanOy,https://api.spotify.com/v1/tracks/0wFMaHtHKDGyeTXsnzanOy,https://api.spotify.com/v1/audio-analysis/0wFMaHtHKDGyeTXsnzanOy,296160,4
349,0.722,0.764,6,-5.86,0,0.0554,0.0933,1.82e-05,0.088,0.416,115.917,audio_features,7lKZBNHkHYZFKCTnX7YYK8,spotify:track:7lKZBNHkHYZFKCTnX7YYK8,https://api.spotify.com/v1/tracks/7lKZBNHkHYZFKCTnX7YYK8,https://api.spotify.com/v1/audio-analysis/7lKZBNHkHYZFKCTnX7YYK8,201640,4
350,0.543,0.485,8,-6.85,1,0.0305,0.558,0.0,0.12,0.371,136.961,audio_features,600HVBpzF1WfBdaRwbEvLz,spotify:track:600HVBpzF1WfBdaRwbEvLz,https://api.spotify.com/v1/tracks/600HVBpzF1WfBdaRwbEvLz,https://api.spotify.com/v1/audio-analysis/600HVBpzF1WfBdaRwbEvLz,223840,4
351,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016,audio_features,1di1BEgJYzPvXUuinsYJGP,spotify:track:1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/tracks/1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/audio-analysis/1di1BEgJYzPvXUuinsYJGP,225360,4
352,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12,audio_features,3UpS7kBnkVQYG13pDDFTC4,spotify:track:3UpS7kBnkVQYG13pDDFTC4,https://api.spotify.com/v1/tracks/3UpS7kBnkVQYG13pDDFTC4,https://api.spotify.com/v1/audio-analysis/3UpS7kBnkVQYG13pDDFTC4,221107,4
353,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,audio_features,35o9a4iAfLl5jRmqMX9c1D,spotify:track:35o9a4iAfLl5jRmqMX9c1D,https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D,https://api.spotify.com/v1/audio-analysis/35o9a4iAfLl5jRmqMX9c1D,230093,4
354,0.63,0.625,6,-5.088,0,0.0252,0.231,0.0,0.0765,0.683,167.998,audio_features,3BsaRV5QIulYz2lV9WWa8T,spotify:track:3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/tracks/3BsaRV5QIulYz2lV9WWa8T,https://api.spotify.com/v1/audio-analysis/3BsaRV5QIulYz2lV9WWa8T,234960,4
355,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,audio_features,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
356,0.722,0.845,2,-4.446,0,0.0308,0.287,0.0,0.0561,0.965,130.13,audio_features,3FteycP8CaXS1MhjcXekVT,spotify:track:3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/tracks/3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/audio-analysis/3FteycP8CaXS1MhjcXekVT,204754,4
357,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02,audio_features,1yTQ39my3MoNROlFw3RDNy,spotify:track:1yTQ39my3MoNROlFw3RDNy,https://api.spotify.com/v1/tracks/1yTQ39my3MoNROlFw3RDNy,https://api.spotify.com/v1/audio-analysis/1yTQ39my3MoNROlFw3RDNy,235973,4
358,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966,audio_features,36AWdhZIGLUTkWpJDhe7va,spotify:track:36AWdhZIGLUTkWpJDhe7va,https://api.spotify.com/v1/tracks/36AWdhZIGLUTkWpJDhe7va,https://api.spotify.com/v1/audio-analysis/36AWdhZIGLUTkWpJDhe7va,241027,4
359,0.803,0.565,5,-4.711,0,0.235,0.0558,0.0,0.141,0.474,163.085,audio_features,1sbEeUY8KsdvgiQi26JBFz,spotify:track:1sbEeUY8KsdvgiQi26JBFz,https://api.spotify.com/v1/tracks/1sbEeUY8KsdvgiQi26JBFz,https://api.spotify.com/v1/audio-analysis/1sbEeUY8KsdvgiQi26JBFz,200221,4
360,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,audio_features,4zN21mbAuaD0WqtmaTZZeP,spotify:track:4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/tracks/4zN21mbAuaD0WqtmaTZZeP,https://api.spotify.com/v1/audio-analysis/4zN21mbAuaD0WqtmaTZZeP,186662,4
361,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
362,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,241933,4
363,0.821,0.897,1,-3.624,1,0.129,0.091,3.44e-06,0.106,0.354,154.985,audio_features,62tDpymKVSXEu0W3d4AMr9,spotify:track:62tDpymKVSXEu0W3d4AMr9,https://api.spotify.com/v1/tracks/62tDpymKVSXEu0W3d4AMr9,https://api.spotify.com/v1/audio-analysis/62tDpymKVSXEu0W3d4AMr9,171827,4
364,0.831,0.55,0,-11.367,0,0.0629,0.292,0.896,0.107,0.523,123.065,audio_features,66HxHtqsgk2NgVQRqEgxyb,spotify:track:66HxHtqsgk2NgVQRqEgxyb,https://api.spotify.com/v1/tracks/66HxHtqsgk2NgVQRqEgxyb,https://api.spotify.com/v1/audio-analysis/66HxHtqsgk2NgVQRqEgxyb,267000,4
365,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,10hcDov7xmcRviA8jLwEaI,spotify:track:10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/tracks/10hcDov7xmcRviA8jLwEaI,https://api.spotify.com/v1/audio-analysis/10hcDov7xmcRviA8jLwEaI,210560,4
366,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,237200,4
367,0.723,0.745,1,-7.199,1,0.123,0.00128,0.516,0.137,0.901,139.983,audio_features,56V0SSK4vdawMtYsYEZ6xR,spotify:track:56V0SSK4vdawMtYsYEZ6xR,https://api.spotify.com/v1/tracks/56V0SSK4vdawMtYsYEZ6xR,https://api.spotify.com/v1/audio-analysis/56V0SSK4vdawMtYsYEZ6xR,295258,4
368,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,audio_features,21AJQhGZpujjZQXByZAXpr,spotify:track:21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/tracks/21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/audio-analysis/21AJQhGZpujjZQXByZAXpr,190345,3
369,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,audio_features,0fIffclhgJC5h8AdMMVvkp,spotify:track:0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/tracks/0fIffclhgJC5h8AdMMVvkp,https://api.spotify.com/v1/audio-analysis/0fIffclhgJC5h8AdMMVvkp,214960,4
370,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,audio_features,4kfeRwpq5KUaqTkgi4TbDF,spotify:track:4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/tracks/4kfeRwpq5KUaqTkgi4TbDF,https://api.spotify.com/v1/audio-analysis/4kfeRwpq5KUaqTkgi4TbDF,205666,4
371,0.719,0.461,11,-11.338,0,0.037,0.0298,0.801,0.0634,0.104,110.991,audio_features,6OGRM4MAOlyOdhHuX0OJ6P,spotify:track:6OGRM4MAOlyOdhHuX0OJ6P,https://api.spotify.com/v1/tracks/6OGRM4MAOlyOdhHuX0OJ6P,https://api.spotify.com/v1/audio-analysis/6OGRM4MAOlyOdhHuX0OJ6P,367307,4
372,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,audio_features,3FAclTFfvUuQYnEsptbK8w,spotify:track:3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/tracks/3FAclTFfvUuQYnEsptbK8w,https://api.spotify.com/v1/audio-analysis/3FAclTFfvUuQYnEsptbK8w,241293,4
373,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,audio_features,1dIWPXMX4kRHj6Dt2DStUQ,spotify:track:1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/tracks/1dIWPXMX4kRHj6Dt2DStUQ,https://api.spotify.com/v1/audio-analysis/1dIWPXMX4kRHj6Dt2DStUQ,161684,4
374,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,0.684,96.574,audio_features,6nLvaCZFR1wEzW3sIKpsnr,spotify:track:6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/tracks/6nLvaCZFR1wEzW3sIKpsnr,https://api.spotify.com/v1/audio-analysis/6nLvaCZFR1wEzW3sIKpsnr,233733,4
